date id ninfected nrecovered ndeceased
321 26 0 63645 781
322 31 17 10025 74
322 29 16 8540 91
322 12 12 2134 22
322 11 1 8979 89
322 10 34 6109 63
322 0 38 41680 390
322 25 13 5857 48
322 6 20 4431 31
322 8 38 16525 134
322 14 33 10881 105
322 30 61 3880 35
322 9 5 3095 25
322 2 12 7109 64
322 21 41 12769 109
322 28 23 5227 58
322 5 33 13590 127
322 23 59 9563 80
322 27 1 9079 98
322 7 1 10066 103
322 4 43 11001 100
322 1 25 11679 114
322 13 7 6339 53
322 16 17 3440 25
322 17 19 5594 57
322 18 13 4848 49
322 3 0 7128 67
322 19 56 7151 64
322 20 12 19921 234
322 15 28 4984 57
322 22 91 5605 41
322 24 0 2375 19
322 26 0 63645 781
323 31 10 10038 74
323 29 12 8552 91
323 12 14 2143 22
323 11 1 8980 89
323 10 30 6130 63
323 0 25 41705 390
323 25 11 5866 48
323 6 15 4446 31
323 8 31 16555 134
323 14 23 10904 106
323 30 71 3924 35
323 9 3 3099 25
323 2 14 7117 64
323 21 26 12800 110
323 28 17 5243 58
323 5 45 13613 127
323 23 51 9599 80
323 27 2 9079 98
323 7 6 10066 103
323 4 38 11026 101
323 1 14 11700 114
323 13 10 6346 53
323 16 3 3456 26
323 17 18 5607 57
323 18 12 4858 49
323 3 0 7128 67
323 19 51 7190 64
323 20 8 19930 235
323 15 43 5004 57
323 22 109 5662 42
323 24 1 2375 19
323 26 0 63645 781
324 31 15 10044 75
324 29 12 8561 91
324 12 10 2154 22
324 11 0 8981 89
324 10 29 6151 63
324 0 32 41721 390
324 25 20 5873 48
324 6 19 4456 31
324 8 42 16577 135
324 14 12 10925 106
324 30 79 3967 35
324 9 5 3100 25
324 2 12 7129 64
324 21 38 12816 110
324 28 17 5255 58
324 5 38 13636 128
324 23 66 9631 80
324 27 4 9081 98
324 7 7 10070 103
324 4 32 11054 101
324 1 17 11712 114
324 13 8 6354 53
324 16 4 3457 26
324 17 9 5622 57
324 18 15 4866 49
324 3 0 7128 67
324 19 48 7234 64
324 20 14 19936 235
324 15 40 5036 57
324 22 105 5731 42
324 24 5 2375 19
324 26 0 63645 781
325 31 17 10053 75
325 29 7 8571 91
325 12 12 2161 22
325 11 3 8981 89
325 10 30 6168 63
325 0 30 41744 390
325 25 14 5888 48
325 6 13 4470 31
325 8 40 16604 135
325 14 24 10932 106
325 30 92 4012 36
325 9 5 3102 25
325 2 7 7139 64
325 21 18 12847 110
325 28 10 5269 58
325 5 35 13659 129
325 23 54 9675 80
325 27 2 9084 98
325 7 11 10074 103
325 4 38 11071 101
325 1 19 11726 114
325 13 10 6361 53
325 16 4 3459 26
325 17 18 5629 57
325 18 15 4877 49
325 3 0 7128 67
325 19 47 7270 64
325 20 12 19946 235
325 15 44 5065 57
325 22 94 5799 43
325 24 4 2379 19
325 26 0 63645 781
326 31 20 10061 75
326 29 13 8574 91
326 12 9 2170 22
326 11 3 8984 89
326 10 31 6189 64
326 0 29 41762 391
326 25 16 5899 48
326 6 7 4482 31
326 8 36 16631 136
326 14 22 10952 107
326 30 90 4067 38
326 9 6 3104 25
326 2 9 7144 64
326 21 33 12862 110
326 28 12 5274 58
326 5 35 13683 129
326 23 65 9709 80
326 27 2 9085 98
326 7 10 10081 103
326 4 35 11094 102
326 1 18 11739 114
326 13 12 6370 53
326 16 1 3463 26
326 17 15 5641 57
326 18 15 4886 50
326 3 0 7128 67
326 19 41 7301 65
326 20 10 19955 235
326 15 46 5096 57
326 22 93 5869 43
326 24 6 2382 19
326 26 0 63645 781
327 31 17 10072 76
327 29 5 8583 91
327 12 7 2176 22
327 11 2 8986 89
327 10 24 6211 64
327 0 27 41783 391
327 25 18 5907 48
327 6 7 4489 31
327 8 32 16657 136
327 14 25 10968 107
327 30 80 4134 38
327 9 3 3108 25
327 2 6 7151 64
327 21 29 12884 110
327 28 13 5282 58
327 5 31 13706 129
327 23 59 9751 80
327 27 3 9086 98
327 7 12 10086 103
327 4 33 11115 102
327 1 11 11753 114
327 13 15 6377 53
327 16 4 3463 26
327 17 15 5651 57
327 18 8 4897 50
327 3 0 7128 67
327 19 33 7334 65
327 20 8 19962 235
327 15 54 5126 58
327 22 104 5936 43
327 24 6 2387 19
327 26 1 63645 781
328 31 16 10078 76
328 29 5 8587 91
328 12 7 2181 22
328 11 0 8988 89
328 10 25 6230 64
328 0 18 41805 391
328 25 13 5921 48
328 6 6 4493 31
328 8 31 16682 136
328 14 22 10986 107
328 30 91 4186 39
328 9 3 3109 25
328 2 10 7155 64
328 21 39 12904 110
328 28 14 5292 58
328 5 37 13723 129
328 23 55 9797 80
328 27 2 9087 98
328 7 9 10095 103
328 4 21 11140 102
328 1 14 11761 114
328 13 11 6390 53
328 16 1 3466 26
328 17 13 5661 57
328 18 3 4903 50
328 3 1 7128 67
328 19 40 7358 66
328 20 9 19968 235
328 15 65 5155 58
328 22 100 6017 43
328 24 1 2392 19
328 26 3 63646 781
329 31 20 10082 76
329 29 11 8591 91
329 12 5 2185 22
329 11 0 8988 89
329 10 27 6249 64
329 0 26 41816 391
329 25 21 5930 48
329 6 5 4498 31
329 8 34 16705 136
329 14 30 10995 107
329 30 86 4246 41
329 9 1 3111 25
329 2 11 7164 64
329 21 43 12925 111
329 28 10 5304 58
329 5 29 13748 129
329 23 51 9839 81
329 27 1 9088 98
329 7 15 10102 103
329 4 23 11154 102
329 1 13 11774 114
329 13 10 6400 53
329 16 4 3466 26
329 17 14 5672 57
329 18 4 4904 51
329 3 0 7129 67
329 19 35 7387 67
329 20 6 19974 235
329 15 53 5199 58
329 22 99 6087 44
329 24 1 2393 19
329 26 4 63646 781
330 31 10 10096 76
330 29 13 8595 91
330 12 11 2187 23
330 11 0 8988 89
330 10 24 6270 64
330 0 27 41830 391
330 25 18 5945 48
330 6 6 4500 31
330 8 23 16734 136
330 14 21 11018 107
330 30 92 4304 41
330 9 1 3112 25
330 2 9 7172 64
330 21 33 12956 111
330 28 14 5310 58
330 5 33 13772 129
330 23 56 9872 81
330 27 1 9089 98
330 7 12 10115 103
330 4 43 11165 102
330 1 16 11785 114
330 13 17 6407 53
330 16 1 3469 26
330 17 8 5683 57
330 18 9 4904 51
330 3 0 7129 67
330 19 25 7415 67
330 20 10 19978 235
330 15 67 5235 58
330 22 99 6152 45
330 24 3 2393 19
330 26 2 63649 781
331 31 13 10103 76
331 29 9 8605 91
331 12 5 2196 23
331 11 5 8988 89
331 10 31 6285 64
331 0 27 41849 391
331 25 15 5960 48
331 6 4 4504 31
331 8 37 16750 136
331 14 34 11031 107
331 30 88 4371 41
331 9 3 3113 25
331 2 7 7178 64
331 21 28 12980 111
331 28 11 5322 58
331 5 25 13796 129
331 23 56 9909 81
331 27 0 9090 98
331 7 18 10122 103
331 4 28 11189 104
331 1 14 11799 115
331 13 11 6418 53
331 16 2 3470 26
331 17 20 5687 57
331 18 6 4907 51
331 3 0 7129 67
331 19 22 7436 67
331 20 7 19984 235
331 15 61 5277 58
331 22 91 6221 45
331 24 2 2395 19
331 26 11 63650 781
332 31 17 10111 76
332 29 7 8611 91
332 12 20 2198 23
332 11 4 8990 89
332 10 28 6310 64
332 0 26 41869 391
332 25 21 5968 48
332 6 3 4506 32
332 8 26 16776 136
332 14 34 11054 107
332 30 81 4435 43
332 9 4 3114 25
332 2 5 7183 64
332 21 23 13003 111
332 28 10 5331 58
332 5 33 13813 129
332 23 52 9949 81
332 27 0 9090 98
332 7 11 10138 103
332 4 56 11202 104
332 1 12 11811 115
332 13 14 6426 53
332 16 1 3472 26
332 17 19 5700 57
332 18 9 4910 51
332 3 0 7129 67
332 19 20 7447 67
332 20 7 19988 235
332 15 59 5316 59
332 22 90 6275 45
332 24 0 2397 19
332 26 6 63657 781
333 31 15 10124 76
333 29 7 8616 91
333 12 10 2214 23
333 11 10 8993 89
333 10 24 6331 65
333 0 30 41885 392
333 25 7 5985 48
333 6 2 4508 32
333 8 28 16792 137
333 14 32 11075 107
333 30 69 4496 44
333 9 7 3117 25
333 2 6 7187 64
333 21 26 13022 111
333 28 8 5340 58
333 5 31 13837 129
333 23 58 9985 81
333 27 0 9090 98
333 7 14 10145 103
333 4 58 11239 104
333 1 6 11821 115
333 13 9 6438 53
333 16 7 3472 26
333 17 16 5715 57
333 18 13 4915 51
333 3 0 7129 67
333 19 14 7459 67
333 20 2 19994 235
333 15 77 5352 59
333 22 63 6344 45
333 24 0 2397 19
333 26 15 63660 781
334 31 22 10134 76
334 29 6 8622 91
334 12 16 2220 23
334 11 19 8999 89
334 10 22 6348 65
334 0 19 41907 392
334 25 16 5991 48
334 6 4 4509 32
334 8 23 16813 137
334 14 22 11100 107
334 30 85 4545 44
334 9 6 3122 25
334 2 6 7192 64
334 21 39 13038 111
334 28 13 5345 58
334 5 35 13856 129
334 23 55 10029 81
334 27 0 9090 98
334 7 20 10152 103
334 4 64 11271 104
334 1 11 11825 115
334 13 11 6446 53
334 16 2 3477 26
334 17 13 5728 57
334 18 11 4924 51
334 3 1 7129 67
334 19 14 7467 68
334 20 1 19996 235
334 15 58 5412 59
334 22 86 6387 45
334 24 0 2397 19
334 26 14 63669 782
335 31 29 10146 76
335 29 1 8627 91
335 12 21 2230 23
335 11 23 9011 89
335 10 20 6364 66
335 0 12 41922 392
335 25 12 6005 48
335 6 3 4511 32
335 8 28 16828 137
335 14 25 11115 107
335 30 79 4610 44
335 9 7 3127 25
335 2 6 7198 64
335 21 29 13064 111
335 28 13 5352 58
335 5 28 13878 130
335 23 59 10069 81
335 27 0 9090 98
335 7 12 10169 103
335 4 59 11310 104
335 1 6 11832 115
335 13 13 6452 53
335 16 2 3479 26
335 17 16 5736 57
335 18 8 4933 51
335 3 0 7130 67
335 19 12 7477 68
335 20 6 19996 235
335 15 78 5449 59
335 22 62 6446 45
335 24 0 2397 19
335 26 18 63678 782
336 31 22 10160 76
336 29 10 8627 91
336 12 21 2243 23
336 11 27 9027 89
336 10 20 6376 66
336 0 13 41931 392
336 25 15 6015 48
336 6 7 4512 32
336 8 19 16850 137
336 14 20 11131 107
336 30 93 4664 44
336 9 9 3131 25
336 2 8 7200 65
336 21 49 13079 111
336 28 11 5363 58
336 5 41 13900 130
336 23 59 10110 81
336 27 0 9090 98
336 7 20 10176 103
336 4 50 11351 104
336 1 9 11835 115
336 13 8 6462 53
336 16 0 3481 26
336 17 15 5749 57
336 18 14 4937 51
336 3 0 7130 67
336 19 8 7486 68
336 20 4 19999 235
336 15 52 5510 60
336 22 52 6492 45
336 24 0 2397 19
336 26 21 63688 782
337 31 20 10173 76
337 29 8 8632 91
337 12 38 2258 23
337 11 27 9041 89
337 10 16 6392 66
337 0 13 41940 392
337 25 17 6026 48
337 6 3 4516 32
337 8 24 16863 137
337 14 19 11146 107
337 30 89 4722 44
337 9 3 3139 25
337 2 10 7203 65
337 21 29 13115 111
337 28 11 5372 58
337 5 38 13926 130
337 23 60 10151 81
337 27 0 9090 98
337 7 15 10185 103
337 4 49 11385 104
337 1 6 11840 115
337 13 12 6468 53
337 16 0 3481 26
337 17 20 5759 57
337 18 12 4947 51
337 3 4 7130 67
337 19 9 7491 68
337 20 5 20001 235
337 15 62 5550 60
337 22 51 6523 45
337 24 0 2397 19
337 26 17 63701 782
338 31 21 10186 76
338 29 10 8638 91
338 12 37 2285 23
338 11 26 9056 89
338 10 23 6400 66
338 0 27 41948 392
338 25 17 6040 48
338 6 6 4518 32
338 8 20 16881 137
338 14 26 11158 107
338 30 96 4779 47
338 9 6 3141 25
338 2 13 7206 65
338 21 39 13135 111
338 28 8 5380 58
338 5 29 13956 130
338 23 50 10197 82
338 27 0 9090 98
338 7 15 10195 103
338 4 46 11415 105
338 1 5 11845 115
338 13 9 6475 53
338 16 0 3481 26
338 17 14 5776 57
338 18 21 4950 51
338 3 1 7133 67
338 19 4 7499 68
338 20 1 20005 235
338 15 58 5593 60
338 22 44 6557 45
338 24 0 2397 19
338 26 25 63709 782
339 31 24 10198 76
339 29 7 8646 91
339 12 55 2312 23
339 11 27 9071 89
339 10 18 6413 66
339 0 18 41966 392
339 25 12 6051 48
339 6 7 4521 32
339 8 18 16899 138
339 14 33 11176 107
339 30 70 4850 47
339 9 2 3146 25
339 2 2 7219 65
339 21 38 13163 111
339 28 11 5384 58
339 5 40 13979 130
339 23 64 10234 82
339 27 0 9090 98
339 7 13 10206 103
339 4 41 11447 105
339 1 4 11850 115
339 13 2 6484 53
339 16 0 3481 26
339 17 22 5785 58
339 18 17 4962 51
339 3 0 7134 67
339 19 7 7501 68
339 20 2 20006 235
339 15 39 5640 61
339 22 51 6582 45
339 24 0 2397 19
339 26 12 63730 782
340 31 26 10215 76
340 29 9 8651 91
340 12 56 2343 23
340 11 21 9091 89
340 10 22 6424 67
340 0 20 41973 393
340 25 13 6059 48
340 6 9 4524 32
340 8 19 16913 138
340 14 33 11197 107
340 30 89 4901 47
340 9 5 3148 25
340 2 12 7221 65
340 21 42 13189 111
340 28 9 5394 58
340 5 45 14009 130
340 23 72 10276 82
340 27 0 9090 98
340 7 11 10215 103
340 4 44 11475 105
340 1 5 11854 115
340 13 12 6486 53
340 16 0 3481 26
340 17 14 5799 58
340 18 28 4975 51
340 3 0 7134 67
340 19 3 7507 68
340 20 6 20007 235
340 15 39 5669 61
340 22 29 6622 45
340 24 0 2397 19
340 26 8 63738 782
341 31 17 10237 76
341 29 7 8657 91
341 12 50 2382 24
341 11 27 9105 89
341 10 15 6441 67
341 0 16 41986 393
341 25 6 6069 48
341 6 6 4531 32
341 8 26 16927 138
341 14 42 11215 107
341 30 72 4967 47
341 9 2 3152 25
341 2 14 7226 65
341 21 42 13219 111
341 28 13 5400 58
341 5 49 14034 130
341 23 72 10329 82
341 27 0 9090 98
341 7 8 10223 103
341 4 32 11512 105
341 1 5 11857 115
341 13 7 6494 53
341 16 2 3481 26
341 17 23 5805 58
341 18 26 4993 51
341 3 0 7134 67
341 19 4 7510 68
341 20 2 20011 235
341 15 27 5700 62
341 22 42 6641 45
341 24 0 2397 19
341 26 11 63744 782
342 31 13 10251 76
342 29 2 8663 91
342 12 67 2414 24
342 11 23 9124 89
342 10 30 6450 67
342 0 24 41994 393
342 25 15 6071 48
342 6 7 4535 32
342 8 22 16947 138
342 14 50 11241 108
342 30 75 5017 47
342 9 1 3153 25
342 2 11 7232 66
342 21 59 13244 111
342 28 11 5408 58
342 5 33 14069 130
342 23 85 10378 82
342 27 0 9090 98
342 7 10 10229 103
342 4 34 11530 105
342 1 5 11860 115
342 13 7 6501 53
342 16 1 3482 26
342 17 13 5822 58
342 18 31 5008 51
342 3 0 7134 67
342 19 4 7514 68
342 20 2 20012 235
342 15 21 5723 62
342 22 36 6670 45
342 24 0 2397 19
342 26 12 63750 782
343 31 14 10262 76
343 29 3 8665 91
343 12 64 2459 25
343 11 18 9139 90
343 10 18 6468 67
343 0 14 42013 393
343 25 8 6080 48
343 6 7 4540 32
343 8 20 16965 138
343 14 45 11274 108
343 30 65 5069 48
343 9 0 3154 25
343 2 12 7239 67
343 21 37 13288 112
343 28 8 5417 58
343 5 64 14089 130
343 23 70 10441 82
343 27 0 9090 98
343 7 18 10233 103
343 4 38 11557 105
343 1 5 11863 115
343 13 7 6507 53
343 16 1 3483 26
343 17 14 5833 58
343 18 32 5025 51
343 3 0 7134 67
343 19 16 7515 68
343 20 7 20013 235
343 15 16 5741 62
343 22 34 6698 46
343 24 0 2397 19
343 26 5 63759 783
344 31 17 10269 76
344 29 4 8667 91
344 12 64 2503 25
344 11 19 9149 90
344 10 16 6483 67
344 0 19 42024 393
344 25 15 6084 48
344 6 5 4546 32
344 8 22 16981 138
344 14 41 11302 108
344 30 53 5115 49
344 9 0 3154 25
344 2 10 7248 67
344 21 54 13311 112
344 28 11 5423 58
344 5 53 14132 130
344 23 78 10491 82
344 27 0 9090 98
344 7 17 10243 103
344 4 50 11580 105
344 1 0 11868 115
344 13 8 6512 53
344 16 0 3484 26
344 17 15 5845 58
344 18 38 5045 51
344 3 0 7134 67
344 19 8 7527 68
344 20 4 20018 235
344 15 23 5751 62
344 22 36 6721 46
344 24 0 2397 19
344 26 6 63762 783
345 31 13 10282 76
345 29 4 8670 91
345 12 72 2544 26
345 11 18 9162 91
345 10 14 6494 67
345 0 20 42038 393
345 25 5 6097 48
345 6 6 4551 32
345 8 19 16998 138
345 14 32 11333 108
345 30 61 5144 51
345 9 0 3154 25
345 2 10 7254 67
345 21 36 13351 112
345 28 13 5429 58
345 5 57 14166 130
345 23 86 10544 82
345 27 0 9090 98
345 7 20 10255 103
345 4 48 11615 105
345 1 0 11868 115
345 13 10 6516 54
345 16 0 3484 26
345 17 7 5859 58
345 18 34 5066 52
345 3 0 7134 67
345 19 9 7530 68
345 20 5 20019 235
345 15 19 5764 62
345 22 33 6748 46
345 24 0 2397 19
345 26 7 63768 783
346 31 15 10293 76
346 29 3 8673 91
346 12 80 2595 27
346 11 16 9175 91
346 10 20 6504 67
346 0 14 42054 394
346 25 2 6102 48
346 6 10 4555 32
346 8 28 17008 138
346 14 34 11360 108
346 30 32 5196 51
346 9 0 3154 25
346 2 8 7261 67
346 21 55 13376 112
346 28 10 5438 58
346 5 41 14203 130
346 23 95 10601 82
346 27 0 9090 98
346 7 26 10265 103
346 4 49 11650 106
346 1 0 11868 115
346 13 5 6524 54
346 16 0 3484 26
346 17 20 5863 58
346 18 28 5090 53
346 3 0 7134 67
346 19 4 7537 68
346 20 2 20022 235
346 15 17 5777 62
346 22 39 6768 46
346 24 0 2397 19
346 26 5 63770 783
347 31 16 10301 76
347 29 0 8676 91
347 12 81 2651 27
347 11 15 9189 91
347 10 18 6518 67
347 0 16 42064 394
347 25 5 6104 48
347 6 4 4564 32
347 8 24 17025 138
347 14 37 11382 109
347 30 37 5219 54
347 9 0 3154 25
347 2 7 7266 67
347 21 31 13422 113
347 28 14 5445 58
347 5 53 14229 130
347 23 94 10666 82
347 27 0 9090 98
347 7 19 10284 103
347 4 54 11682 106
347 1 0 11868 115
347 13 9 6529 54
347 16 1 3484 26
347 17 10 5879 58
347 18 17 5110 53
347 3 0 7134 67
347 19 8 7540 68
347 20 7 20022 235
347 15 20 5788 62
347 22 26 6797 46
347 24 0 2397 19
347 26 1 63775 783
348 31 16 10311 76
348 29 0 8676 91
348 12 75 2707 28
348 11 20 9200 91
348 10 18 6530 67
348 0 12 42076 394
348 25 3 6108 48
348 6 7 4566 32
348 8 26 17043 138
348 14 41 11410 109
348 30 38 5245 56
348 9 0 3154 25
348 2 4 7270 67
348 21 48 13442 113
348 28 14 5455 58
348 5 53 14260 130
348 23 103 10727 83
348 27 0 9090 98
348 7 25 10297 103
348 4 43 11721 106
348 1 0 11868 115
348 13 6 6536 54
348 16 0 3485 26
348 17 11 5886 59
348 18 20 5122 53
348 3 0 7134 67
348 19 10 7544 68
348 20 5 20025 235
348 15 23 5800 62
348 22 32 6810 47
348 24 1 2397 19
348 26 2 63776 783
349 31 18 10321 76
349 29 0 8676 91
349 12 83 2759 28
349 11 14 9214 92
349 10 16 6544 67
349 0 25 42086 394
349 25 5 6110 48
349 6 6 4571 32
349 8 12 17065 138
349 14 33 11437 109
349 30 39 5273 56
349 9 0 3154 25
349 2 6 7270 67
349 21 35 13478 113
349 28 20 5464 58
349 5 58 14293 130
349 23 127 10786 83
349 27 0 9090 98
349 7 17 10317 103
349 4 56 11754 107
349 1 3 11868 115
349 13 4 6541 54
349 16 0 3485 26
349 17 8 5894 59
349 18 15 5138 53
349 3 1 7134 67
349 19 7 7553 68
349 20 5 20029 235
349 15 21 5816 62
349 22 22 6833 47
349 24 2 2398 19
349 26 6 63777 783
350 31 25 10329 76
350 29 0 8676 91
350 12 70 2821 28
350 11 20 9225 92
350 10 19 6558 67
350 0 10 42103 394
350 25 4 6113 48
350 6 8 4575 32
350 8 15 17075 138
350 14 26 11464 109
350 30 33 5302 56
350 9 1 3154 25
350 2 1 7275 67
350 21 30 13505 113
350 28 15 5481 58
350 5 56 14329 130
350 23 111 10869 84
350 27 0 9090 98
350 7 28 10326 103
350 4 43 11796 108
350 1 1 11870 115
350 13 5 6545 54
350 16 0 3485 26
350 17 5 5899 59
350 18 26 5148 53
350 3 1 7135 67
350 19 10 7559 68
350 20 0 20034 235
350 15 25 5832 62
350 22 21 6851 47
350 24 4 2399 19
350 26 4 63780 783
351 31 21 10349 76
351 29 0 8676 91
351 12 84 2875 28
351 11 14 9238 92
351 10 12 6574 67
351 0 18 42108 394
351 25 4 6116 48
351 6 6 4580 32
351 8 13 17084 138
351 14 31 11481 110
351 30 42 5324 56
351 9 1 3155 25
351 2 0 7276 67
351 21 41 13527 113
351 28 18 5491 58
351 5 53 14372 130
351 23 116 10941 84
351 27 0 9090 98
351 7 23 10345 103
351 4 47 11827 109
351 1 1 11871 115
351 13 6 6549 54
351 16 0 3485 26
351 17 11 5901 59
351 18 21 5168 53
351 3 1 7136 67
351 19 10 7565 68
351 20 1 20034 235
351 15 20 5853 62
351 22 22 6868 47
351 24 5 2401 19
351 26 0 63783 783
352 31 27 10364 76
352 29 0 8676 91
352 12 65 2936 28
352 11 12 9251 92
352 10 18 6583 67
352 0 3 42125 394
352 25 2 6120 48
352 6 5 4585 32
352 8 14 17091 138
352 14 46 11497 110
352 30 46 5349 56
352 9 3 3155 25
352 2 0 7276 67
352 21 48 13559 113
352 28 13 5506 58
352 5 46 14409 130
352 23 103 11017 86
352 27 1 9090 98
352 7 21 10362 103
352 4 46 11859 109
352 1 0 11872 115
352 13 4 6554 54
352 16 0 3485 26
352 17 14 5907 59
352 18 28 5184 53
352 3 0 7137 67
352 19 8 7573 68
352 20 3 20034 235
352 15 20 5868 63
352 22 31 6883 47
352 24 2 2404 20
352 26 2 63783 783
353 31 25 10382 76
353 29 0 8676 91
353 12 80 2976 28
353 11 19 9260 92
353 10 14 6596 67
353 0 6 42125 395
353 25 5 6122 48
353 6 6 4590 32
353 8 16 17103 138
353 14 32 11524 110
353 30 55 5376 57
353 9 2 3157 25
353 2 0 7276 67
353 21 34 13597 113
353 28 20 5514 58
353 5 49 14441 130
353 23 104 11086 86
353 27 1 9090 98
353 7 27 10374 103
353 4 38 11896 109
353 1 0 11872 115
353 13 8 6557 54
353 16 0 3485 26
353 17 20 5917 59
353 18 18 5208 54
353 3 0 7137 67
353 19 8 7579 68
353 20 3 20035 235
353 15 24 5882 63
353 22 29 6903 47
353 24 1 2406 20
353 26 9 63784 783
354 31 25 10400 76
354 29 0 8676 91
354 12 69 3037 28
354 11 16 9272 92
354 10 6 6608 67
354 0 1 42130 395
354 25 6 6123 48
354 6 6 4595 32
354 8 17 17109 139
354 14 36 11544 110
354 30 49 5413 57
354 9 2 3159 25
354 2 0 7276 67
354 21 46 13620 113
354 28 15 5528 58
354 5 46 14475 130
354 23 99 11155 86
354 27 0 9091 98
354 7 19 10393 103
354 4 50 11921 109
354 1 0 11872 115
354 13 5 6564 54
354 16 0 3485 26
354 17 22 5927 59
354 18 28 5219 54
354 3 0 7137 67
354 19 7 7585 68
354 20 3 20037 235
354 15 26 5900 63
354 22 19 6924 48
354 24 0 2407 20
354 26 8 63791 783
355 31 25 10415 76
355 29 0 8676 91
355 12 96 3089 28
355 11 23 9280 92
355 10 12 6612 67
355 0 1 42130 395
355 25 2 6128 48
355 6 12 4598 32
355 8 16 17120 139
355 14 28 11573 110
355 30 50 5446 57
355 9 1 3161 25
355 2 0 7276 67
355 21 41 13650 113
355 28 16 5541 58
355 5 39 14512 130
355 23 90 11221 87
355 27 0 9091 98
355 7 15 10405 103
355 4 47 11955 109
355 1 0 11872 115
355 13 8 6569 54
355 16 0 3485 26
355 17 29 5937 59
355 18 20 5238 54
355 3 0 7137 67
355 19 9 7589 68
355 20 3 20039 235
355 15 22 5917 64
355 22 14 6937 48
355 24 0 2407 20
355 26 6 63798 783
356 31 19 10428 76
356 29 0 8676 91
356 12 78 3158 29
356 11 24 9295 92
356 10 6 6623 67
356 0 1 42130 395
356 25 3 6130 48
356 6 8 4606 32
356 8 21 17131 139
356 14 40 11588 111
356 30 62 5483 57
356 9 1 3162 25
356 2 0 7276 67
356 21 32 13683 113
356 28 16 5553 58
356 5 46 14540 130
356 23 93 11284 87
356 27 0 9091 98
356 7 27 10414 103
356 4 46 11987 111
356 1 0 11872 115
356 13 6 6576 54
356 16 0 3485 26
356 17 23 5955 59
356 18 19 5251 54
356 3 0 7137 67
356 19 3 7598 68
356 20 4 20040 235
356 15 25 5931 65
356 22 13 6947 48
356 24 0 2407 20
356 26 8 63802 783
357 31 17 10442 76
357 29 0 8676 91
357 12 71 3222 29
357 11 28 9308 92
357 10 9 6628 67
357 0 1 42130 395
357 25 7 6131 48
357 6 5 4612 32
357 8 26 17145 139
357 14 30 11617 111
357 30 52 5530 58
357 9 3 3162 25
357 2 0 7276 67
357 21 32 13706 114
357 28 20 5566 58
357 5 42 14576 132
357 23 83 11359 87
357 27 0 9091 98
357 7 18 10436 103
357 4 45 12021 111
357 1 0 11872 115
357 13 4 6582 54
357 16 0 3485 26
357 17 29 5969 59
357 18 15 5265 55
357 3 0 7137 67
357 19 2 7600 68
357 20 3 20042 235
357 15 32 5948 65
357 22 20 6957 48
357 24 0 2407 20
357 26 5 63809 783
358 31 17 10454 76
358 29 0 8676 91
358 12 79 3278 30
358 11 17 9330 92
358 10 5 6635 67
358 0 1 42130 395
358 25 4 6136 48
358 6 7 4616 32
358 8 23 17160 139
358 14 43 11639 111
358 30 60 5561 58
358 9 4 3163 25
358 2 0 7276 67
358 21 37 13727 114
358 28 20 5580 58
358 5 43 14604 132
358 23 85 11418 87
358 27 0 9091 98
358 7 33 10444 103
358 4 52 12052 111
358 1 0 11872 115
358 13 6 6585 54
358 16 0 3485 26
358 17 16 5993 59
358 18 20 5273 55
358 3 0 7137 67
358 19 3 7601 68
358 20 3 20044 235
358 15 32 5972 66
358 22 16 6971 48
358 24 0 2407 20
358 26 5 63814 783
359 31 19 10464 76
359 29 0 8676 91
359 12 69 3340 31
359 11 26 9342 92
359 10 9 6637 67
359 0 3 42130 395
359 25 6 6139 48
359 6 11 4619 32
359 8 26 17172 139
359 14 38 11665 113
359 30 40 5603 58
359 9 2 3165 25
359 2 0 7276 67
359 21 36 13757 115
359 28 22 5591 58
359 5 42 14627 135
359 23 82 11479 87
359 27 0 9091 98
359 7 24 10464 103
359 4 52 12088 111
359 1 0 11872 115
359 13 5 6590 54
359 16 0 3485 26
359 17 14 6003 59
359 18 13 5287 55
359 3 0 7137 67
359 19 0 7604 68
359 20 4 20045 235
359 15 29 5997 66
359 22 13 6983 48
359 24 0 2407 20
359 26 1 63819 783
360 31 11 10479 76
360 29 0 8676 91
360 12 85 3392 31
360 11 23 9361 92
360 10 2 6646 67
360 0 2 42132 395
360 25 4 6145 48
360 6 4 4629 32
360 8 21 17189 139
360 14 33 11693 113
360 30 51 5631 58
360 9 2 3166 25
360 2 0 7276 67
360 21 39 13784 115
360 28 18 5608 58
360 5 24 14659 135
