virus_id virus source source_exposure_date rt
0 "covid 19" 2709 27 0
0 "covid 19" 9298 18 0
0 "covid 19" 2013 28 10
0 "covid 19" 9297 18 0
0 "covid 19" 8696 18 1
0 "covid 19" 8695 18 1
0 "covid 19" 8693 18 1
0 "covid 19" 526 25 0
0 "covid 19" 8692 18 1
0 "covid 19" 8691 18 1
0 "covid 19" 8690 18 1
0 "covid 19" 7975 18 0
0 "covid 19" 474 20 0
0 "covid 19" 7970 18 0
0 "covid 19" 7969 18 0
0 "covid 19" 5490 18 1
0 "covid 19" 5487 18 1
0 "covid 19" 5486 18 1
0 "covid 19" 5485 18 1
0 "covid 19" 5484 18 1
0 "covid 19" 8603 27 1
0 "covid 19" 5482 18 1
0 "covid 19" 9372 25 0
0 "covid 19" 5274 18 0
0 "covid 19" 5273 18 0
0 "covid 19" 9368 25 0
0 "covid 19" 5270 18 0
0 "covid 19" 2800 18 1
0 "covid 19" 8590 28 1
0 "covid 19" 2799 18 1
0 "covid 19" 2798 18 1
0 "covid 19" 2623 18 0
0 "covid 19" 2622 18 0
0 "covid 19" 8520 35 1
0 "covid 19" 2621 18 0
0 "covid 19" 2751 22 1
0 "covid 19" 2618 18 0
0 "covid 19" 2617 18 0
0 "covid 19" 2753 22 1
0 "covid 19" 2616 18 0
0 "covid 19" 2615 18 0
0 "covid 19" 2145 18 1
0 "covid 19" 2142 18 1
0 "covid 19" 2138 18 1
0 "covid 19" 1912 18 0
0 "covid 19" 1910 18 0
0 "covid 19" 1909 18 0
0 "covid 19" 8094 30 0
0 "covid 19" 1908 18 0
0 "covid 19" 1907 18 0
0 "covid 19" 1905 18 0
0 "covid 19" 597 18 1
0 "covid 19" 7973 18 0
0 "covid 19" 596 18 1
0 "covid 19" 595 18 1
0 "covid 19" 594 18 1
0 "covid 19" 593 18 1
0 "covid 19" 592 18 1
0 "covid 19" 5420 25 1
0 "covid 19" 591 18 1
0 "covid 19" 589 18 1
0 "covid 19" 1967 24 0
0 "covid 19" 588 18 1
0 "covid 19" 458 18 10
0 "covid 19" 456 18 0
0 "covid 19" 455 18 0
0 "covid 19" 454 18 0
0 "covid 19" 107 18 1
0 "covid 19" 105 18 1
0 "covid 19" 104 18 1
0 "covid 19" 102 18 1
0 "covid 19" 99 18 1
0 "covid 19" 32 18 10
0 "covid 19" 31 18 0
0 "covid 19" 30 18 0
0 "covid 19" 28 18 0
0 "covid 19" 24 18 0
0 "covid 19" 2134 19 1
0 "covid 19" 23 18 0
0 "covid 19" 9691 17 1
0 "covid 19" 9690 17 1
0 "covid 19" 9689 17 1
0 "covid 19" 9688 17 1
0 "covid 19" 9687 17 1
0 "covid 19" 9686 17 1
0 "covid 19" 9684 17 1
0 "covid 19" 9683 17 1
0 "covid 19" 9296 17 10
0 "covid 19" 9295 17 0
0 "covid 19" 9289 17 0
0 "covid 19" 8704 17 1
0 "covid 19" 8698 17 1
0 "covid 19" 9356 23 10
0 "covid 19" 7966 17 10
0 "covid 19" 7964 17 0
0 "covid 19" 7961 17 0
0 "covid 19" 6105 17 0
0 "covid 19" 6104 17 0
0 "covid 19" 6103 17 0
0 "covid 19" 9486 36 0
0 "covid 19" 6099 17 0
0 "covid 19" 6097 17 0
0 "covid 19" 9555 30 1
0 "covid 19" 6094 17 0
0 "covid 19" 6091 17 0
0 "covid 19" 5499 17 1
0 "covid 19" 5498 17 1
0 "covid 19" 5496 17 1
0 "covid 19" 5494 17 1
0 "covid 19" 8220 43 0
0 "covid 19" 5493 17 1
0 "covid 19" 5491 17 1
0 "covid 19" 5264 17 0
0 "covid 19" 5419 25 1
0 "covid 19" 5263 17 0
0 "covid 19" 5261 17 0
0 "covid 19" 5260 17 0
0 "covid 19" 5259 17 0
0 "covid 19" 8144 35 0
0 "covid 19" 3406 17 0
0 "covid 19" 3405 17 0
0 "covid 19" 3404 17 0
0 "covid 19" 5272 18 0
0 "covid 19" 3403 17 0
0 "covid 19" 3400 17 0
0 "covid 19" 2810 17 1
0 "covid 19" 2808 17 1
0 "covid 19" 2807 17 1
0 "covid 19" 2806 17 1
0 "covid 19" 2803 17 1
0 "covid 19" 2801 17 1
0 "covid 19" 2614 17 10
0 "covid 19" 2613 17 0
0 "covid 19" 8101 31 0
0 "covid 19" 2610 17 0
0 "covid 19" 2609 17 0
0 "covid 19" 2608 17 0
0 "covid 19" 2607 17 0
0 "covid 19" 2606 17 0
0 "covid 19" 2154 17 1
0 "covid 19" 2153 17 1
0 "covid 19" 2147 17 1
0 "covid 19" 1901 17 0
0 "covid 19" 1899 17 0
0 "covid 19" 1897 17 0
0 "covid 19" 1896 17 0
0 "covid 19" 1894 17 0
0 "covid 19" 607 17 1
0 "covid 19" 2111 21 1
0 "covid 19" 605 17 1
0 "covid 19" 2113 21 1
0 "covid 19" 603 17 1
0 "covid 19" 601 17 1
0 "covid 19" 600 17 1
0 "covid 19" 446 17 0
0 "covid 19" 444 17 0
0 "covid 19" 441 17 0
0 "covid 19" 440 17 0
0 "covid 19" 116 17 1
0 "covid 19" 113 17 1
0 "covid 19" 112 17 1
0 "covid 19" 111 17 1
0 "covid 19" 109 17 1
0 "covid 19" 22 17 10
0 "covid 19" 21 17 0
0 "covid 19" 19 17 0
0 "covid 19" 18 17 0
0 "covid 19" 17 17 0
0 "covid 19" 16 17 0
0 "covid 19" 14 17 0
0 "covid 19" 13 17 0
0 "covid 19" 9700 16 1
0 "covid 19" 9699 16 1
0 "covid 19" 9697 16 1
0 "covid 19" 9696 16 1
0 "covid 19" 9600 26 1
0 "covid 19" 9694 16 1
0 "covid 19" 9692 16 1
0 "covid 19" 9286 16 10
0 "covid 19" 9285 16 0
0 "covid 19" 5281 19 0
0 "covid 19" 9281 16 0
0 "covid 19" 2647 21 0
0 "covid 19" 9280 16 0
0 "covid 19" 8049 26 0
0 "covid 19" 9278 16 0
0 "covid 19" 8156 36 10
0 "covid 19" 8050 26 0
0 "covid 19" 2086 24 1
0 "covid 19" 9277 16 0
0 "covid 19" 8716 16 1
0 "covid 19" 8715 16 1
0 "covid 19" 8714 16 1
0 "covid 19" 8713 16 1
0 "covid 19" 8707 16 1
0 "covid 19" 7954 16 0
0 "covid 19" 7953 16 0
0 "covid 19" 7951 16 0
0 "covid 19" 48 20 0
0 "covid 19" 7950 16 0
0 "covid 19" 9664 19 1
0 "covid 19" 7949 16 0
0 "covid 19" 7948 16 0
0 "covid 19" 7947 16 0
0 "covid 19" 6114 16 1
0 "covid 19" 6112 16 1
0 "covid 19" 6111 16 1
0 "covid 19" 6110 16 1
0 "covid 19" 6109 16 1
0 "covid 19" 6106 16 1
0 "covid 19" 6090 16 5
0 "covid 19" 6088 16 0
0 "covid 19" 6087 16 0
0 "covid 19" 6085 16 0
0 "covid 19" 8677 19 1
0 "covid 19" 6082 16 0
0 "covid 19" 6081 16 0
0 "covid 19" 5509 16 1
0 "covid 19" 8685 19 1
0 "covid 19" 5508 16 1
0 "covid 19" 8309 52 0
0 "covid 19" 5507 16 1
0 "covid 19" 5506 16 1
0 "covid 19" 8627 24 1
0 "covid 19" 5256 16 0
0 "covid 19" 5254 16 0
0 "covid 19" 5253 16 0
0 "covid 19" 5251 16 0
0 "covid 19" 2090 23 1
0 "covid 19" 3411 16 1
0 "covid 19" 3397 16 1
0 "covid 19" 3395 16 0
0 "covid 19" 3391 16 0
0 "covid 19" 3390 16 0
0 "covid 19" 3389 16 0
0 "covid 19" 5358 26 10
0 "covid 19" 2820 16 1
0 "covid 19" 5357 26 0
0 "covid 19" 2819 16 1
0 "covid 19" 2815 16 1
0 "covid 19" 2811 16 1
0 "covid 19" 2603 16 0
0 "covid 19" 2599 16 0
0 "covid 19" 2598 16 0
0 "covid 19" 2597 16 0
0 "covid 19" 2595 16 0
0 "covid 19" 2165 16 1
0 "covid 19" 1892 16 0
0 "covid 19" 1889 16 0
0 "covid 19" 8262 47 0
0 "covid 19" 1888 16 0
0 "covid 19" 1887 16 0
0 "covid 19" 5385 28 0
0 "covid 19" 1885 16 0
0 "covid 19" 1884 16 0
0 "covid 19" 1247 16 0
0 "covid 19" 1245 16 0
0 "covid 19" 1243 16 0
0 "covid 19" 8683 19 1
0 "covid 19" 1240 16 0
0 "covid 19" 5497 17 1
0 "covid 19" 1239 16 0
0 "covid 19" 8488 38 1
0 "covid 19" 2027 29 0
0 "covid 19" 1238 16 0
0 "covid 19" 1237 16 0
0 "covid 19" 617 16 1
0 "covid 19" 616 16 1
0 "covid 19" 613 16 1
0 "covid 19" 610 16 1
0 "covid 19" 609 16 1
0 "covid 19" 608 16 1
0 "covid 19" 438 16 10
0 "covid 19" 437 16 0
0 "covid 19" 434 16 0
0 "covid 19" 431 16 0
0 "covid 19" 429 16 0
0 "covid 19" 5503 16 1
0 "covid 19" 127 16 1
0 "covid 19" 118 16 1
0 "covid 19" 6 16 0
0 "covid 19" 3 16 0
0 "covid 19" 9998 15 0
0 "covid 19" 9996 15 0
0 "covid 19" 9994 15 0
0 "covid 19" 9993 15 0
0 "covid 19" 9703 15 1
0 "covid 19" 9702 15 1
0 "covid 19" 9276 15 10
0 "covid 19" 9275 15 0
0 "covid 19" 9274 15 0
0 "covid 19" 8046 25 10
0 "covid 19" 9273 15 0
0 "covid 19" 9268 15 0
0 "covid 19" 8725 15 1
0 "covid 19" 8724 15 1
0 "covid 19" 558 21 1
0 "covid 19" 8723 15 1
0 "covid 19" 8722 15 1
0 "covid 19" 2155 17 1
0 "covid 19" 8720 15 1
0 "covid 19" 8718 15 1
0 "covid 19" 8717 15 1
0 "covid 19" 7943 15 0
0 "covid 19" 7941 15 0
0 "covid 19" 7939 15 0
0 "covid 19" 7938 15 0
0 "covid 19" 8583 29 1
0 "covid 19" 6125 15 1
0 "covid 19" 6124 15 1
0 "covid 19" 6123 15 1
0 "covid 19" 6120 15 1
0 "covid 19" 2740 24 1
0 "covid 19" 6118 15 1
0 "covid 19" 6116 15 1
0 "covid 19" 6078 15 0
0 "covid 19" 6077 15 0
0 "covid 19" 6073 15 0
0 "covid 19" 6072 15 0
0 "covid 19" 6071 15 0
0 "covid 19" 5518 15 1
0 "covid 19" 5516 15 1
0 "covid 19" 5514 15 1
0 "covid 19" 2009 28 0
0 "covid 19" 5513 15 1
0 "covid 19" 5248 15 10
0 "covid 19" 5246 15 0
0 "covid 19" 5243 15 0
0 "covid 19" 5242 15 0
0 "covid 19" 8248 46 0
0 "covid 19" 5241 15 0
0 "covid 19" 3428 15 1
0 "covid 19" 3427 15 1
0 "covid 19" 3425 15 1
0 "covid 19" 3423 15 1
0 "covid 19" 3422 15 1
0 "covid 19" 3381 15 0
0 "covid 19" 9434 31 0
0 "covid 19" 77 21 1
0 "covid 19" 3379 15 0
0 "covid 19" 9435 31 0
0 "covid 19" 9409 29 0
0 "covid 19" 3378 15 0
0 "covid 19" 2830 15 1
0 "covid 19" 2829 15 1
0 "covid 19" 8466 41 1
0 "covid 19" 2828 15 1
0 "covid 19" 2825 15 1
0 "covid 19" 2824 15 1
0 "covid 19" 2592 15 0
0 "covid 19" 2591 15 0
0 "covid 19" 2589 15 0
0 "covid 19" 8218 43 0
0 "covid 19" 2588 15 0
0 "covid 19" 2176 15 1
0 "covid 19" 2175 15 1
0 "covid 19" 2171 15 1
0 "covid 19" 2169 15 1
0 "covid 19" 1874 15 0
0 "covid 19" 1256 15 1
0 "covid 19" 1255 15 1
0 "covid 19" 1250 15 1
0 "covid 19" 1249 15 1
0 "covid 19" 543 23 1
0 "covid 19" 1233 15 0
0 "covid 19" 1228 15 0
0 "covid 19" 1225 15 0
0 "covid 19" 626 15 1
0 "covid 19" 625 15 1
0 "covid 19" 624 15 1
0 "covid 19" 623 15 1
0 "covid 19" 621 15 1
0 "covid 19" 618 15 1
0 "covid 19" 9535 32 1
0 "covid 19" 424 15 0
0 "covid 19" 8015 22 0
0 "covid 19" 423 15 0
0 "covid 19" 419 15 0
0 "covid 19" 137 15 1
0 "covid 19" 136 15 1
0 "covid 19" 135 15 1
0 "covid 19" 2 15 3
0 "covid 19" 9588 27 1
0 "covid 19" 1 15 0
0 "covid 19" 9991 14 0
0 "covid 19" 9989 14 0
0 "covid 19" 9986 14 0
0 "covid 19" 9983 14 0
0 "covid 19" 9718 14 1
0 "covid 19" 9717 14 1
0 "covid 19" 9714 14 1
0 "covid 19" 9713 14 1
0 "covid 19" 9712 14 1
0 "covid 19" 8053 26 0
0 "covid 19" 9266 14 10
0 "covid 19" 1251 15 1
0 "covid 19" 9265 14 0
0 "covid 19" 9262 14 0
0 "covid 19" 9260 14 0
0 "covid 19" 8736 14 1
0 "covid 19" 8735 14 1
0 "covid 19" 8733 14 1
0 "covid 19" 8732 14 1
0 "covid 19" 8731 14 1
0 "covid 19" 8730 14 1
0 "covid 19" 9573 28 1
0 "covid 19" 8729 14 1
0 "covid 19" 442 17 0
0 "covid 19" 7935 14 0
0 "covid 19" 7934 14 0
0 "covid 19" 7933 14 0
0 "covid 19" 7932 14 0
0 "covid 19" 7931 14 0
0 "covid 19" 7927 14 0
0 "covid 19" 6672 14 0
0 "covid 19" 3415 16 1
0 "covid 19" 6671 14 0
0 "covid 19" 9267 15 0
0 "covid 19" 6670 14 0
0 "covid 19" 6669 14 0
0 "covid 19" 6668 14 0
0 "covid 19" 6667 14 0
0 "covid 19" 6666 14 0
0 "covid 19" 6664 14 0
0 "covid 19" 6663 14 0
0 "covid 19" 6662 14 0
0 "covid 19" 6135 14 1
0 "covid 19" 6134 14 1
0 "covid 19" 83 20 1
0 "covid 19" 6130 14 1
0 "covid 19" 6127 14 1
0 "covid 19" 6069 14 0
0 "covid 19" 6068 14 0
0 "covid 19" 6066 14 0
0 "covid 19" 2003 27 10
0 "covid 19" 6062 14 0
0 "covid 19" 5530 14 1
0 "covid 19" 5528 14 1
0 "covid 19" 1973 24 10
0 "covid 19" 5522 14 1
0 "covid 19" 5237 14 0
0 "covid 19" 5235 14 0
0 "covid 19" 9302 18 0
0 "covid 19" 5234 14 0
0 "covid 19" 5230 14 0
0 "covid 19" 5229 14 0
0 "covid 19" 4778 14 1
0 "covid 19" 4773 14 0
0 "covid 19" 8445 43 1
0 "covid 19" 4772 14 0
0 "covid 19" 4769 14 0
0 "covid 19" 4764 14 0
0 "covid 19" 4763 14 0
0 "covid 19" 4761 14 0
0 "covid 19" 9629 23 1
0 "covid 19" 1951 22 0
0 "covid 19" 4758 14 0
0 "covid 19" 5300 21 0
0 "covid 19" 3875 14 0
0 "covid 19" 3874 14 0
0 "covid 19" 3873 14 0
0 "covid 19" 3871 14 0
0 "covid 19" 3868 14 0
0 "covid 19" 3867 14 0
0 "covid 19" 3866 14 0
0 "covid 19" 8456 42 1
0 "covid 19" 3865 14 0
0 "covid 19" 8455 42 1
0 "covid 19" 3864 14 0
0 "covid 19" 3863 14 0
0 "covid 19" 3861 14 0
0 "covid 19" 3859 14 0
0 "covid 19" 3438 14 1
0 "covid 19" 8363 51 1
0 "covid 19" 3437 14 1
0 "covid 19" 3432 14 1
0 "covid 19" 3431 14 1
0 "covid 19" 3377 14 10
0 "covid 19" 3375 14 0
0 "covid 19" 3371 14 0
0 "covid 19" 8288 50 0
0 "covid 19" 3370 14 0
0 "covid 19" 2840 14 1
0 "covid 19" 8646 23 1
0 "covid 19" 2839 14 1
0 "covid 19" 2838 14 1
0 "covid 19" 8459 41 1
0 "covid 19" 2054 27 1
0 "covid 19" 2837 14 1
0 "covid 19" 2836 14 1
0 "covid 19" 2835 14 1
0 "covid 19" 2834 14 1
0 "covid 19" 2833 14 1
0 "covid 19" 2832 14 1
0 "covid 19" 2831 14 1
0 "covid 19" 2582 14 0
0 "covid 19" 2580 14 0
0 "covid 19" 2579 14 0
0 "covid 19" 82 20 1
0 "covid 19" 2578 14 0
0 "covid 19" 2577 14 0
0 "covid 19" 2576 14 0
0 "covid 19" 2575 14 0
0 "covid 19" 2186 14 1
0 "covid 19" 2185 14 1
0 "covid 19" 2178 14 1
0 "covid 19" 2177 14 1
0 "covid 19" 8701 17 1
0 "covid 19" 1873 14 10
0 "covid 19" 1872 14 0
0 "covid 19" 6092 17 0
0 "covid 19" 1871 14 0
0 "covid 19" 8299 51 0
0 "covid 19" 1870 14 0
0 "covid 19" 1868 14 0
0 "covid 19" 1227 15 0
0 "covid 19" 1866 14 0
0 "covid 19" 1865 14 0
0 "covid 19" 1266 14 1
0 "covid 19" 1265 14 1
0 "covid 19" 1263 14 1
0 "covid 19" 1262 14 1
0 "covid 19" 8060 27 0
0 "covid 19" 1261 14 1
0 "covid 19" 1259 14 1
0 "covid 19" 1224 14 10
0 "covid 19" 1223 14 0
0 "covid 19" 1222 14 0
0 "covid 19" 1220 14 0
0 "covid 19" 8510 36 1
0 "covid 19" 2586 15 0
0 "covid 19" 1219 14 0
0 "covid 19" 1217 14 0
0 "covid 19" 1215 14 0
0 "covid 19" 637 14 1
0 "covid 19" 636 14 1
0 "covid 19" 9370 25 0
0 "covid 19" 7944 15 0
0 "covid 19" 634 14 1
0 "covid 19" 7945 15 0
0 "covid 19" 633 14 1
0 "covid 19" 7946 15 10
0 "covid 19" 632 14 1
0 "covid 19" 630 14 1
0 "covid 19" 8567 30 1
0 "covid 19" 629 14 1
0 "covid 19" 628 14 1
0 "covid 19" 418 14 10
0 "covid 19" 5393 27 1
0 "covid 19" 416 14 0
0 "covid 19" 415 14 0
0 "covid 19" 414 14 0
0 "covid 19" 413 14 0
0 "covid 19" 411 14 0
0 "covid 19" 410 14 0
0 "covid 19" 409 14 0
0 "covid 19" 147 14 1
0 "covid 19" 144 14 1
0 "covid 19" 9311 19 0
0 "covid 19" 141 14 1
0 "covid 19" 9497 36 1
0 "covid 19" 5404 26 1
0 "covid 19" 140 14 1
0 "covid 19" 139 14 1
0 "covid 19" 9981 13 0
0 "covid 19" 9977 13 0
0 "covid 19" 9976 13 0
0 "covid 19" 12 16 10
0 "covid 19" 9975 13 0
0 "covid 19" 9973 13 0
0 "covid 19" 1958 23 0
0 "covid 19" 9730 13 1
0 "covid 19" 9728 13 1
0 "covid 19" 9727 13 1
0 "covid 19" 9726 13 1
0 "covid 19" 9725 13 1
0 "covid 19" 9724 13 1
0 "covid 19" 9723 13 1
0 "covid 19" 9722 13 1
0 "covid 19" 64 22 0
0 "covid 19" 9255 13 0
0 "covid 19" 9250 13 0
0 "covid 19" 9719 14 1
0 "covid 19" 9249 13 0
0 "covid 19" 450 18 0
0 "covid 19" 9720 14 1
0 "covid 19" 9248 13 0
0 "covid 19" 9247 13 0
0 "covid 19" 9004 13 0
0 "covid 19" 9003 13 0
0 "covid 19" 9002 13 0
0 "covid 19" 8999 13 0
0 "covid 19" 8998 13 0
0 "covid 19" 8997 13 0
0 "covid 19" 8996 13 0
0 "covid 19" 2037 28 1
0 "covid 19" 8993 13 0
0 "covid 19" 8992 13 0
0 "covid 19" 8990 13 0
0 "covid 19" 8989 13 0
0 "covid 19" 8746 13 1
0 "covid 19" 8743 13 1
0 "covid 19" 9493 36 0
0 "covid 19" 8737 13 1
0 "covid 19" 8745 13 1
0 "covid 19" 7926 13 10
0 "covid 19" 7925 13 0
0 "covid 19" 7921 13 0
0 "covid 19" 6679 13 1
0 "covid 19" 8432 44 1
0 "covid 19" 6676 13 1
0 "covid 19" 5352 26 0
0 "covid 19" 6675 13 1
0 "covid 19" 6674 13 1
0 "covid 19" 6673 13 1
0 "covid 19" 6660 13 2
0 "covid 19" 6658 13 0
0 "covid 19" 8605 27 1
0 "covid 19" 6656 13 0
0 "covid 19" 6652 13 0
0 "covid 19" 6142 13 1
0 "covid 19" 2794 18 1
0 "covid 19" 6141 13 1
0 "covid 19" 5473 19 1
0 "covid 19" 2793 18 1
0 "covid 19" 6140 13 1
0 "covid 19" 2792 18 1
0 "covid 19" 6139 13 1
0 "covid 19" 6138 13 1
0 "covid 19" 6136 13 1
0 "covid 19" 9290 17 0
0 "covid 19" 6060 13 10
0 "covid 19" 6059 13 0
0 "covid 19" 5517 15 1
0 "covid 19" 6057 13 0
0 "covid 19" 6054 13 0
0 "covid 19" 6053 13 0
0 "covid 19" 6052 13 0
0 "covid 19" 9503 35 1
0 "covid 19" 6051 13 0
0 "covid 19" 5533 13 1
0 "covid 19" 5531 13 1
0 "covid 19" 5228 13 10
0 "covid 19" 6065 14 0
0 "covid 19" 5221 13 0
0 "covid 19" 6063 14 0
0 "covid 19" 5219 13 0
0 "covid 19" 4787 13 1
0 "covid 19" 4786 13 1
0 "covid 19" 8535 34 1
0 "covid 19" 4785 13 1
0 "covid 19" 8536 34 1
0 "covid 19" 1945 22 0
0 "covid 19" 4784 13 1
0 "covid 19" 4783 13 1
0 "covid 19" 4782 13 1
0 "covid 19" 4781 13 1
0 "covid 19" 4779 13 1
0 "covid 19" 4754 13 10
0 "covid 19" 9473 35 0
0 "covid 19" 4753 13 0
0 "covid 19" 4752 13 0
0 "covid 19" 4751 13 0
0 "covid 19" 4750 13 0
0 "covid 19" 4747 13 0
0 "covid 19" 2690 25 0
0 "covid 19" 4745 13 0
0 "covid 19" 3885 13 1
0 "covid 19" 3884 13 1
0 "covid 19" 3882 13 1
0 "covid 19" 3881 13 1
0 "covid 19" 3878 13 1
0 "covid 19" 3855 13 0
0 "covid 19" 3854 13 0
0 "covid 19" 3852 13 0
0 "covid 19" 3448 13 1
0 "covid 19" 3447 13 1
0 "covid 19" 3446 13 1
0 "covid 19" 8371 50 1
0 "covid 19" 3445 13 1
0 "covid 19" 3444 13 1
0 "covid 19" 3443 13 1
0 "covid 19" 3442 13 1
0 "covid 19" 5360 27 0
0 "covid 19" 3367 13 10
0 "covid 19" 3366 13 0
0 "covid 19" 3365 13 0
0 "covid 19" 3363 13 0
0 "covid 19" 2076 25 1
0 "covid 19" 2757 22 1
0 "covid 19" 3362 13 0
0 "covid 19" 3359 13 0
0 "covid 19" 2848 13 1
0 "covid 19" 2845 13 1
0 "covid 19" 2844 13 1
0 "covid 19" 2573 13 0
0 "covid 19" 2781 19 1
0 "covid 19" 2191 13 1
0 "covid 19" 6133 14 1
0 "covid 19" 2190 13 1
0 "covid 19" 2189 13 1
0 "covid 19" 2188 13 1
0 "covid 19" 8104 31 0
0 "covid 19" 2187 13 1
0 "covid 19" 1863 13 10
0 "covid 19" 1859 13 0
0 "covid 19" 1856 13 0
0 "covid 19" 1855 13 0
0 "covid 19" 1854 13 0
0 "covid 19" 1277 13 1
0 "covid 19" 1275 13 1
0 "covid 19" 463 19 0
0 "covid 19" 1274 13 1
0 "covid 19" 1271 13 1
0 "covid 19" 8561 31 1
0 "covid 19" 1214 13 10
0 "covid 19" 2728 25 1
0 "covid 19" 1213 13 0
0 "covid 19" 1212 13 0
0 "covid 19" 1209 13 0
0 "covid 19" 9394 27 0
0 "covid 19" 1208 13 0
0 "covid 19" 8083 29 0
0 "covid 19" 1206 13 0
0 "covid 19" 963 13 0
0 "covid 19" 962 13 0
0 "covid 19" 960 13 0
0 "covid 19" 959 13 0
0 "covid 19" 646 13 1
0 "covid 19" 58 21 0
0 "covid 19" 642 13 1
0 "covid 19" 641 13 1
0 "covid 19" 640 13 1
0 "covid 19" 3416 16 1
0 "covid 19" 639 13 1
0 "covid 19" 408 13 10
0 "covid 19" 9608 25 1
0 "covid 19" 404 13 0
0 "covid 19" 403 13 0
0 "covid 19" 402 13 0
0 "covid 19" 8338 53 1
0 "covid 19" 9307 19 0
0 "covid 19" 400 13 0
0 "covid 19" 8337 53 1
0 "covid 19" 9308 19 0
0 "covid 19" 399 13 0
0 "covid 19" 157 13 1
0 "covid 19" 155 13 1
0 "covid 19" 153 13 1
0 "covid 19" 152 13 1
0 "covid 19" 150 13 1
0 "covid 19" 8333 54 0
0 "covid 19" 5412 25 1
0 "covid 19" 148 13 1
0 "covid 19" 9972 12 10
0 "covid 19" 9971 12 0
0 "covid 19" 9970 12 0
0 "covid 19" 9969 12 0
0 "covid 19" 9966 12 0
0 "covid 19" 9964 12 0
0 "covid 19" 8544 33 1
0 "covid 19" 2109 21 1
0 "covid 19" 9740 12 1
0 "covid 19" 5450 22 1
0 "covid 19" 9736 12 1
0 "covid 19" 9735 12 1
0 "covid 19" 9979 13 0
0 "covid 19" 9734 12 1
0 "covid 19" 9733 12 1
0 "covid 19" 5428 24 1
0 "covid 19" 9245 12 0
0 "covid 19" 9239 12 0
0 "covid 19" 1954 23 0
0 "covid 19" 9238 12 0
0 "covid 19" 9015 12 1
0 "covid 19" 9014 12 1
0 "covid 19" 9013 12 1
0 "covid 19" 9011 12 1
0 "covid 19" 9474 35 0
0 "covid 19" 9010 12 1
0 "covid 19" 9009 12 1
0 "covid 19" 9008 12 1
0 "covid 19" 8636 24 1
0 "covid 19" 9007 12 1
0 "covid 19" 8987 12 8
0 "covid 19" 5502 16 1
0 "covid 19" 126 16 1
0 "covid 19" 8986 12 0
0 "covid 19" 8684 19 1
0 "covid 19" 8985 12 0
0 "covid 19" 8983 12 0
0 "covid 19" 8694 18 1
0 "covid 19" 8979 12 0
0 "covid 19" 8978 12 0
0 "covid 19" 5538 13 1
0 "covid 19" 8754 12 1
0 "covid 19" 7919 13 0
0 "covid 19" 8752 12 1
0 "covid 19" 8751 12 1
0 "covid 19" 5534 13 1
0 "covid 19" 8750 12 1
0 "covid 19" 8749 12 1
0 "covid 19" 7923 13 0
0 "covid 19" 8748 12 1
0 "covid 19" 8747 12 1
0 "covid 19" 7916 12 10
0 "covid 19" 7911 12 0
0 "covid 19" 7910 12 0
0 "covid 19" 6692 12 1
0 "covid 19" 6690 12 1
0 "covid 19" 6689 12 1
0 "covid 19" 6684 12 1
0 "covid 19" 6646 12 0
0 "covid 19" 6643 12 0
0 "covid 19" 6642 12 0
0 "covid 19" 6641 12 0
0 "covid 19" 6155 12 1
0 "covid 19" 6154 12 1
0 "covid 19" 8670 20 1
0 "covid 19" 6151 12 1
0 "covid 19" 6149 12 1
0 "covid 19" 6146 12 1
0 "covid 19" 6049 12 0
0 "covid 19" 6048 12 0
0 "covid 19" 1994 27 0
0 "covid 19" 2713 26 0
0 "covid 19" 6047 12 0
0 "covid 19" 6045 12 0
0 "covid 19" 6044 12 0
0 "covid 19" 6041 12 0
0 "covid 19" 5549 12 1
0 "covid 19" 9 16 0
0 "covid 19" 5548 12 1
0 "covid 19" 5543 12 1
0 "covid 19" 9731 13 1
0 "covid 19" 5541 12 1
0 "covid 19" 5216 12 0
0 "covid 19" 6084 16 0
0 "covid 19" 5214 12 0
0 "covid 19" 5213 12 0
0 "covid 19" 6074 15 0
0 "covid 19" 5212 12 0
0 "covid 19" 5211 12 0
0 "covid 19" 5209 12 0
0 "covid 19" 4798 12 1
0 "covid 19" 4795 12 1
0 "covid 19" 4794 12 1
0 "covid 19" 4793 12 1
0 "covid 19" 4792 12 1
0 "covid 19" 4791 12 1
0 "covid 19" 4790 12 1
0 "covid 19" 8638 23 1
0 "covid 19" 4743 12 0
0 "covid 19" 4742 12 0
0 "covid 19" 4740 12 0
0 "covid 19" 4739 12 0
0 "covid 19" 4738 12 0
0 "covid 19" 4737 12 0
0 "covid 19" 4513 12 0
0 "covid 19" 2014 29 0
0 "covid 19" 4512 12 0
0 "covid 19" 4511 12 0
0 "covid 19" 4510 12 0
0 "covid 19" 6101 17 0
0 "covid 19" 4509 12 0
0 "covid 19" 4508 12 0
0 "covid 19" 4506 12 0
0 "covid 19" 6115 16 1
0 "covid 19" 5504 16 1
0 "covid 19" 3895 12 1
0 "covid 19" 3893 12 1
0 "covid 19" 8136 34 10
0 "covid 19" 3891 12 1
0 "covid 19" 3890 12 1
0 "covid 19" 3889 12 1
0 "covid 19" 3888 12 1
0 "covid 19" 3887 12 1
0 "covid 19" 3886 12 1
0 "covid 19" 587 19 1
0 "covid 19" 9711 15 1
0 "covid 19" 5521 14 1
0 "covid 19" 3847 12 0
